participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.unique_id,session.code,survey_part_1_cw.1.player.gender,survey_part_1_cw.1.player.age_category,survey_part_1_cw.1.player.personal_experience,survey_part_1_cw.1.player.tool_experience,inflation_calculator.1.player.unique_id,survey_part_2.1.player.att1,survey_part_2.1.player.att2,survey_part_2.1.player.att3,survey_part_2.1.player.att4,survey_part_2.1.player.att5,survey_part_2.1.player.att6,survey_part_2.1.player.att7,survey_part_2.1.player.treat_check,survey_part_2.1.player.att8,survey_part_2.1.player.att9,survey_part_2.1.player.q1,survey_part_2.1.player.q2,survey_part_2.1.player.q3,survey_part_2.1.player.q4,survey_part_2.1.player.q5,survey_part_2.1.player.q6,survey_part_2.1.player.q7,survey_part_2.1.player.q8,survey_part_2.1.player.q9,survey_part_2.1.player.q10,survey_part_2.1.player.q11,survey_part_2.1.player.q12,survey_part_2.1.player.q13,survey_part_2.1.player.q14,survey_part_2.1.player.q15,survey_part_2.1.player.q16,survey_part_2.1.player.q17
survey_part_2,Closing_passed,2022-11-04 10:20:50.631284,11b1c2c0-40d2-4066-83c8-272b189269ca,7ymv81x6,2.0,3.0,2.0,2.0,11b1c2c0-40d2-4066-83c8-272b189269ca,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0
survey_part_2,Closing_passed,2022-11-04 10:42:34.266140,2414f597-29aa-4c86-97fe-540391bbe522,7ymv81x6,1.0,4.0,2.0,2.0,2414f597-29aa-4c86-97fe-540391bbe522,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0
survey_part_2,Closing_passed,2022-11-04 11:09:22.696115,0e280de9-81a7-4e68-b7a4-32995cd986b9,7ymv81x6,3.0,4.0,2.0,2.0,0e280de9-81a7-4e68-b7a4-32995cd986b9,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,5.0
survey_part_2,Closing_passed,2022-11-04 13:47:19.867046,e197335f-6cb6-475a-8358-786c8d470516,7ymv81x6,1.0,2.0,1.0,2.0,e197335f-6cb6-475a-8358-786c8d470516,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0
survey_part_2,Closing_passed,2022-11-04 16:44:59.280838,7f219b19-44e5-4031-897a-229a0f8ee381,7ymv81x6,1.0,3.0,1.0,2.0,7f219b19-44e5-4031-897a-229a0f8ee381,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,5.0,4.0,4.0,4.0
survey_part_2,Closing_passed,2022-11-04 19:08:11.484242,db1ef28d-e74b-4fe4-9e52-c68fa5d3e0b0,7ymv81x6,2.0,3.0,2.0,2.0,db1ef28d-e74b-4fe4-9e52-c68fa5d3e0b0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0
survey_part_2,Closing_passed,2022-11-04 21:53:50.584866,fc34e997-a036-426f-8059-0e10cb928cfc,7ymv81x6,2.0,2.0,2.0,2.0,fc34e997-a036-426f-8059-0e10cb928cfc,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,2.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,2.0,3.0,1.0,2.0,4.0,4.0,3.0,3.0,4.0
survey_part_2,Closing_passed,2022-11-04 23:12:12.464097,c30063ce-9585-49b3-912a-586ae6e0951f,7ymv81x6,2.0,3.0,2.0,2.0,c30063ce-9585-49b3-912a-586ae6e0951f,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0
survey_part_2,Closing_passed,2022-11-05 02:21:07.510907,a0f5f483-d2df-437f-b795-5f76b0e0cee5,7ymv81x6,1.0,5.0,2.0,2.0,a0f5f483-d2df-437f-b795-5f76b0e0cee5,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0
survey_part_2,Closing_passed,2022-11-05 14:55:39.847436,e88a1af9-ff3a-4937-a7e0-4fc305d3ff0f,7ymv81x6,2.0,4.0,2.0,2.0,e88a1af9-ff3a-4937-a7e0-4fc305d3ff0f,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,2.0,3.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0
